user_id_clean,alert_count,critical_alert_count,high_alert_count,unresolved_alert_count,unresolved_critical_count,malware_or_ransomware_count,powershell_count,lateral_movement_count,credential_access_count,tampering_count,usb_count,impossible_resolution_count,inactive_user_activity_count,identity_join_review_count,associated_user_count,risk_score,risk_reasons,critical_severity_points,high_severity_points,unresolved_critical_points,malware_ransomware_points,powershell_points,lateral_movement_points,credential_access_points,tampering_points,usb_points,impossible_resolution_points,inactive_user_points,identity_review_points,risk_band,full_name,department,employee_status
EMP10065,4,0,2,4,0,3,0,0,1,0,0,0,0,0,1,17,3 malware/ransomware alert(s); 1 credential-access alert(s),0,6,0,9,0,0,2,0,0,0,0,0,High,Chandresh Prashad,Hr,Active
EMP10204,4,1,0,4,1,1,0,2,0,0,0,1,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s); 1 identity review concern(s),5,0,3,3,0,4,0,0,0,1,0,1,High,Zaitra Cherian,Customer Care,Active
EMP10209,4,1,0,4,1,2,0,0,0,0,1,1,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 identity review concern(s),5,0,3,6,0,0,0,0,1,1,0,1,High,Anirudh Kaul,Research And Development,Active
EMP10315,4,0,2,3,0,1,0,2,0,0,1,1,0,2,1,17,1 malware/ransomware alert(s); 2 lateral-movement alert(s); 2 identity review concern(s),0,6,0,3,0,4,0,0,1,1,0,2,High,Girindra Pathak,Hr Dept,Active
EMP10336,4,0,3,2,0,0,2,0,2,0,0,0,0,0,1,17,2 PowerShell alert(s); 2 credential-access alert(s),0,9,0,0,4,0,4,0,0,0,0,0,High,Umang Radhakrishnan,Hr,Active
EMP10433,4,1,0,3,0,2,0,0,1,0,0,0,0,4,1,17,1 critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 4 identity review concern(s),5,0,0,6,0,0,2,0,0,0,0,4,High,Nandini Ravel,Finance,
EMP10769,4,1,0,3,1,2,0,0,0,0,2,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 identity review concern(s),5,0,3,6,0,0,0,0,2,0,0,1,High,Aashi Joshi,Brand Team,Active
EMP10916,4,1,0,4,1,1,0,0,2,0,1,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 credential-access alert(s); 1 identity review concern(s),5,0,3,3,0,0,4,0,1,0,0,1,High,Chavvi Thaman,Human Resource,Active
EMP10934,4,1,0,3,1,1,0,1,1,0,1,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,0,3,3,0,2,2,0,1,0,0,1,High,Triveni Kohli,Purch,Active
EMP11225,4,1,0,4,1,1,1,0,2,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 credential-access alert(s),5,0,3,3,2,0,4,0,0,0,0,0,High,Tanay Viswanathan,Operations,Active
EMP11233,4,1,1,3,1,0,0,1,1,0,1,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,3,3,0,0,2,2,0,1,0,0,1,High,Shivansh Karan,Hr Dept,Active
EMP11265,4,1,0,2,1,1,0,1,2,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 lateral-movement alert(s); 2 credential-access alert(s),5,0,3,3,0,2,4,0,0,0,0,0,High,Gayathri Mangal,Legal,Active
EMP11272,4,1,1,3,0,1,1,1,0,0,0,0,0,2,1,17,1 critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),5,3,0,3,2,2,0,0,0,0,0,2,High,Umang Loke,Ops Team,Active
EMP11278,4,1,1,2,0,1,0,2,0,0,1,1,0,0,1,17,1 critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s),5,3,0,3,0,4,0,0,1,1,0,0,High,Niharika Lad,Purch,Active
EMP11337,4,1,0,2,1,2,0,1,0,0,0,1,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,3,6,0,2,0,0,0,1,0,0,High,Siddharth Brahmbhatt,Supply Chain,Active
EMP11352,4,0,3,3,0,2,1,0,0,0,0,0,0,0,1,17,2 malware/ransomware alert(s); 1 PowerShell alert(s),0,9,0,6,2,0,0,0,0,0,0,0,High,Umang Chaudry,Cs,Active
EMP11592,4,0,1,3,0,2,1,1,0,0,0,0,0,4,1,17,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),0,3,0,6,2,2,0,0,0,0,0,4,High,Manthan Badal,Legal Dept,Active
EMP11724,4,1,0,4,1,2,1,0,0,0,1,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s),5,0,3,6,2,0,0,0,1,0,0,0,High,Indrajit Palla,Research And Development,
EMP11817,4,0,1,4,0,2,2,0,0,0,0,0,0,4,1,17,2 malware/ransomware alert(s); 2 PowerShell alert(s); 4 identity review concern(s),0,3,0,6,4,0,0,0,0,0,0,4,High,,,
EMP11867,4,0,2,2,0,3,0,0,0,0,1,0,0,1,1,17,3 malware/ransomware alert(s); 1 identity review concern(s),0,6,0,9,0,0,0,0,1,0,0,1,High,Balveer Bandi,Finance Dept,Active
EMP12229,4,0,2,4,0,2,1,0,0,0,1,1,0,1,1,17,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),0,6,0,6,2,0,0,0,1,1,0,1,High,Kritika Chakraborty,People Team,Active
EMP12481,4,1,0,3,1,2,0,1,0,0,1,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,3,6,0,2,0,0,1,0,0,0,High,Samaksh Dey,Operations Dept,Active
EMP12551,4,1,0,3,1,2,0,1,0,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),5,0,3,6,0,2,0,0,0,0,0,1,High,Warinder Jaggi,Sales Team,Active
EMP12554,4,1,0,3,1,1,0,0,2,0,1,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 2 credential-access alert(s); 1 identity review concern(s),5,0,3,3,0,0,4,0,1,0,0,1,High,Shivansh Bail,Accounts,Active
EMP12796,4,0,2,4,0,2,0,2,0,0,0,1,0,0,1,17,2 malware/ransomware alert(s); 2 lateral-movement alert(s),0,6,0,6,0,4,0,0,0,1,0,0,High,Charvi Krishnan,Procurement,Active
EMP12889,4,0,2,2,0,1,0,1,0,0,2,0,0,4,1,17,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),0,6,0,3,0,2,0,0,2,0,0,4,High,Ekaja D’Alia,Rnd,Active
EMP12912,4,1,0,2,1,1,1,0,2,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 credential-access alert(s),5,0,3,3,2,0,4,0,0,0,0,0,High,Chaitaly Seshadri,Marketing,Active
EMP10055,3,1,1,1,0,2,0,0,1,0,0,0,0,1,1,17,1 critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,3,0,6,0,0,2,0,0,0,0,1,High,Joshua Gera,Sales,Active
EMP10120,3,0,1,3,0,1,0,0,1,0,0,0,3,0,1,17,1 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s),0,3,0,3,0,0,2,0,0,0,9,0,High,Lakshit Mand,Compliance,Inactive
EMP10166,3,0,0,1,0,0,0,0,2,0,1,0,3,3,1,17,2 credential-access alert(s); 3 inactive-user event(s); 3 identity review concern(s),0,0,0,0,0,0,4,0,1,0,9,3,High,Omkaar Balan,Mktg,Inactive
EMP10206,3,2,0,0,0,1,0,2,0,0,0,0,0,0,1,17,2 critical alert(s); 1 malware/ransomware alert(s); 2 lateral-movement alert(s),10,0,0,3,0,4,0,0,0,0,0,0,High,Mitali Raja,Procurement,Active
EMP10547,3,0,2,2,0,1,0,2,0,0,0,1,0,3,1,17,1 malware/ransomware alert(s); 2 lateral-movement alert(s); 3 identity review concern(s),0,6,0,3,0,4,0,0,0,1,0,3,High,Tristan Mukherjee,Business Sales,Active
EMP10762,3,1,1,0,0,2,1,0,0,0,0,1,0,0,1,17,1 critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s),5,3,0,6,2,0,0,0,0,1,0,0,High,Quincy Choudhary,Legal,Active
EMP11068,3,0,0,2,0,2,0,0,1,0,0,0,3,0,1,17,2 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s),0,0,0,6,0,0,2,0,0,0,9,0,High,Yasti Swamy,It Dept,Inactive
EMP11101,3,0,0,0,0,2,0,0,1,0,0,0,3,0,1,17,2 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s),0,0,0,6,0,0,2,0,0,0,9,0,High,Harsh Dass,Sales,Disabled
EMP11140,3,1,1,1,1,1,0,0,1,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,3,3,3,0,0,2,0,0,0,0,1,High,Anusha Roy,Purchase,Active
EMP11154,3,1,0,2,1,2,0,1,0,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),5,0,3,6,0,2,0,0,0,0,0,1,High,Rachita Peri,Compliance,Active
EMP11361,3,1,1,2,1,2,0,0,0,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s),5,3,3,6,0,0,0,0,0,0,0,0,High,Inaya Sridhar,Human Resource,Active
EMP11437,3,1,0,2,1,2,0,1,0,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),5,0,3,6,0,2,0,0,0,0,0,1,High,Waida Anand,Operations,Active
EMP11491,3,0,2,3,0,2,1,0,0,0,0,0,0,3,1,17,2 malware/ransomware alert(s); 1 PowerShell alert(s); 3 identity review concern(s),0,6,0,6,2,0,0,0,0,0,0,3,High,,,
EMP11631,3,0,0,2,0,2,1,0,0,0,0,0,3,0,1,17,2 malware/ransomware alert(s); 1 PowerShell alert(s); 3 inactive-user event(s),0,0,0,6,2,0,0,0,0,0,9,0,High,Libni Ahuja,Operations,Inactive
EMP11648,3,0,1,2,0,1,1,0,0,0,0,0,3,0,1,17,1 malware/ransomware alert(s); 1 PowerShell alert(s); 3 inactive-user event(s),0,3,0,3,2,0,0,0,0,0,9,0,High,Parth Varma,Mkt,Inactive
EMP11668,3,1,1,1,1,1,0,0,0,0,0,0,0,3,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 3 identity review concern(s),5,3,3,3,0,0,0,0,0,0,0,3,High,Jeremiah Salvi,Research And Development,Active
EMP11776,3,1,1,1,1,0,2,1,0,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 PowerShell alert(s); 1 lateral-movement alert(s),5,3,3,0,4,2,0,0,0,0,0,0,High,Amrita Hayer,Brand Team,Active
EMP11883,3,0,0,2,0,0,1,0,2,0,0,0,3,2,1,17,1 PowerShell alert(s); 2 credential-access alert(s); 3 inactive-user event(s); 2 identity review concern(s),0,0,0,0,2,0,4,0,0,0,9,2,High,Falak Handa,Customer Support,Inactive
EMP11954,3,0,3,1,0,2,0,1,0,0,0,0,0,0,1,17,2 malware/ransomware alert(s); 1 lateral-movement alert(s),0,9,0,6,0,2,0,0,0,0,0,0,High,Krishna Mukherjee,Ops Team,Active
EMP11970,3,0,0,2,0,2,0,0,0,0,1,1,3,0,1,17,2 malware/ransomware alert(s); 3 inactive-user event(s),0,0,0,6,0,0,0,0,1,1,9,0,High,Devansh Sule,It Dept,Inactive
EMP11988,3,0,3,3,0,2,0,0,0,0,1,1,0,0,1,17,2 malware/ransomware alert(s),0,9,0,6,0,0,0,0,1,1,0,0,High,Hemal Gokhale,Supply Chain,Active
EMP12014,3,0,1,1,0,0,1,1,0,0,1,0,3,0,1,17,1 PowerShell alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),0,3,0,0,2,2,0,0,1,0,9,0,High,Yadavi Karan,Procurement,Disabled
EMP12059,3,0,0,2,0,1,0,0,1,0,1,0,3,2,1,17,1 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s); 2 identity review concern(s),0,0,0,3,0,0,2,0,1,0,9,2,High,Qushi Sandhu,It Support,Inactive
EMP12199,3,1,1,3,1,2,0,0,0,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s),5,3,3,6,0,0,0,0,0,0,0,0,High,Deepa Verma,Finance Dept,Active
EMP12241,3,1,0,3,1,2,1,0,0,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),5,0,3,6,2,0,0,0,0,0,0,1,High,Charvi Khare,Mkt,Active
EMP12318,3,0,1,2,0,1,0,1,0,0,0,0,3,0,1,17,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),0,3,0,3,0,2,0,0,0,0,9,0,High,Jacob Karnik,Mkt,Inactive
EMP12324,3,1,1,1,1,0,0,1,0,0,1,0,0,3,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 lateral-movement alert(s); 3 identity review concern(s),5,3,3,0,0,2,0,0,1,0,0,3,High,Krishna Panchal,Business Sales,Active
EMP12331,3,1,0,1,1,3,0,0,0,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s),5,0,3,9,0,0,0,0,0,0,0,0,High,Janani Dugar,Cs,Active
EMP12384,3,1,2,2,1,1,0,0,0,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s),5,6,3,3,0,0,0,0,0,0,0,0,High,Pushti Choudhary,Purch,Active
EMP12437,3,0,1,2,0,0,0,0,1,0,0,0,3,3,1,17,1 credential-access alert(s); 3 inactive-user event(s); 3 identity review concern(s),0,3,0,0,0,0,2,0,0,0,9,3,High,Reva Nanda,Sales,Inactive
EMP12517,3,1,0,1,1,0,2,0,1,0,0,0,0,3,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 PowerShell alert(s); 1 credential-access alert(s); 3 identity review concern(s),5,0,3,0,4,0,2,0,0,0,0,3,High,Nakul Dave,Sales,Active
EMP12625,3,0,0,2,0,2,0,0,1,0,0,0,3,0,1,17,2 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s),0,0,0,6,0,0,2,0,0,0,9,0,High,Caleb Loke,Hr Dept,Disabled
EMP12647,3,0,1,0,0,1,0,1,0,0,0,0,3,0,1,17,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),0,3,0,3,0,2,0,0,0,0,9,0,High,Ayush Tiwari,Sales,Disabled
EMP12711,3,0,0,3,0,2,0,0,1,0,0,0,3,0,1,17,2 malware/ransomware alert(s); 1 credential-access alert(s); 3 inactive-user event(s),0,0,0,6,0,0,2,0,0,0,9,0,High,Chanchal Tiwari,Innovation,Inactive
EMP12757,3,0,0,1,0,1,1,1,0,0,0,1,3,0,1,17,1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 3 inactive-user event(s),0,0,0,3,2,2,0,0,0,1,9,0,High,Ishita Bhatt,Marketing Dept,Inactive
EMP12804,3,1,0,2,1,1,1,1,0,0,0,0,0,2,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),5,0,3,3,2,2,0,0,0,0,0,2,High,Libni Guha,Hr Dept,Active
EMP12919,3,0,0,2,0,2,1,0,0,0,0,0,3,0,1,17,2 malware/ransomware alert(s); 1 PowerShell alert(s); 3 inactive-user event(s),0,0,0,6,2,0,0,0,0,0,9,0,High,Baghyawati Boase,Hr,Disabled
EMP12944,3,1,0,2,1,3,0,0,0,0,0,0,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 3 malware/ransomware alert(s),5,0,3,9,0,0,0,0,0,0,0,0,High,Sai Barad,Legal,Active
EMP12947,3,1,0,3,1,2,0,0,1,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),5,0,3,6,0,0,2,0,0,0,0,1,High,Yash Sur,Hr,Active
EMP12961,3,1,1,2,1,1,1,0,0,0,0,1,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s),5,3,3,3,2,0,0,0,0,1,0,0,High,Chatura Char,Ops Team,Active
EMP12996,3,0,1,1,0,0,0,2,0,0,1,0,3,0,1,17,2 lateral-movement alert(s); 3 inactive-user event(s),0,3,0,0,0,4,0,0,1,0,9,0,High,Pushti Pillay,Innovation,Disabled
EMP10262,2,2,0,1,1,0,1,0,1,0,0,0,0,0,1,17,2 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),10,0,3,0,2,0,2,0,0,0,0,0,High,Ekaraj Bhatnagar,Ops Team,Active
EMP10526,2,1,0,1,1,0,1,0,0,0,1,0,2,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 2 inactive-user event(s),5,0,3,0,2,0,0,0,1,0,6,0,High,Tanveer Reddy,It,Inactive
EMP11108,2,1,0,1,0,1,0,0,1,0,0,0,2,1,1,17,1 critical alert(s); 1 malware/ransomware alert(s); 1 credential-access alert(s); 2 inactive-user event(s); 1 identity review concern(s),5,0,0,3,0,0,2,0,0,0,6,1,High,Urvashi Palan,Finance,Disabled
EMP11379,2,1,0,1,1,0,0,1,0,0,0,1,2,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 lateral-movement alert(s); 2 inactive-user event(s),5,0,3,0,0,2,0,0,0,1,6,0,High,Victor Manne,Business Sales,Disabled
EMP11688,2,1,0,2,1,0,0,0,1,0,0,0,2,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 credential-access alert(s); 2 inactive-user event(s); 1 identity review concern(s),5,0,3,0,0,0,2,0,0,0,6,1,High,Pranav Master,Accounts,Inactive
EMP11722,2,1,1,2,1,0,1,1,0,0,0,0,0,2,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 2 identity review concern(s),5,3,3,0,2,2,0,0,0,0,0,2,High,Jyoti Gaba,Sales Dept,Active
EMP11885,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),5,3,3,3,2,0,0,0,0,0,0,1,High,Bhavika Kalla,Purchase,Active
EMP12176,2,1,1,2,1,0,1,0,1,0,0,0,0,2,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 2 identity review concern(s),5,3,3,0,2,0,2,0,0,0,0,2,High,Theodore Chander,It Support,Active
EMP12361,2,1,1,2,1,1,1,0,0,0,0,1,0,0,1,17,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s),5,3,3,3,2,0,0,0,0,1,0,0,High,Ethan Jani,Legal,Active
EMP10006,6,1,0,4,0,1,3,0,1,0,0,0,0,0,1,16,1 critical alert(s); 1 malware/ransomware alert(s); 3 PowerShell alert(s); 1 credential-access alert(s),5,0,0,3,6,0,2,0,0,0,0,0,High,Ekta Kuruvilla,Mktg,Active
EMP10061,6,0,0,4,0,4,0,2,0,0,0,0,0,0,1,16,4 malware/ransomware alert(s); 2 lateral-movement alert(s),0,0,0,12,0,4,0,0,0,0,0,0,High,Bahadurjit Mishra,Cs,Active
EMP10692,6,0,1,3,0,3,1,0,1,0,0,0,0,0,1,16,3 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),0,3,0,9,2,0,2,0,0,0,0,0,High,Nitara Shukla,Sales,Active
EMP11258,6,0,0,5,0,4,0,0,2,0,0,0,0,0,1,16,4 malware/ransomware alert(s); 2 credential-access alert(s),0,0,0,12,0,0,4,0,0,0,0,0,High,Vinaya Barad,Business Sales,Active
EMP11336,6,0,2,3,0,2,1,0,1,0,0,0,0,0,1,16,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s),0,6,0,6,2,0,2,0,0,0,0,0,High,Darpan Batra,It Dept,Active
EMP11562,6,0,1,2,0,3,0,0,1,0,2,0,0,0,1,16,3 malware/ransomware alert(s); 1 credential-access alert(s),0,3,0,9,0,0,2,0,2,0,0,0,High,Upkaar Chaudhary,Procurement Team,Active
EMP11955,6,0,2,0,0,1,2,0,0,0,1,0,0,2,1,16,1 malware/ransomware alert(s); 2 PowerShell alert(s); 2 identity review concern(s),0,6,0,3,4,0,0,0,1,0,0,2,High,Ronith Narayan,Accounts,Active
EMP11959,6,0,0,3,0,5,0,0,0,0,0,0,0,1,1,16,5 malware/ransomware alert(s); 1 identity review concern(s),0,0,0,15,0,0,0,0,0,0,0,1,High,Nathaniel Das,R&D,Active
EMP12187,6,0,0,5,0,4,0,0,0,0,2,0,0,2,1,16,4 malware/ransomware alert(s); 2 identity review concern(s),0,0,0,12,0,0,0,0,2,0,0,2,High,Frado Nigam,Information Tech,Active
EMP10080,5,0,2,3,0,1,1,0,2,0,0,0,0,1,1,16,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 credential-access alert(s); 1 identity review concern(s),0,6,0,3,2,0,4,0,0,0,0,1,High,Ubika Anne,Supply Chain,Active
EMP10144,5,0,0,5,0,1,1,2,1,0,0,0,0,5,1,16,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 lateral-movement alert(s); 1 credential-access alert(s); 5 identity review concern(s),0,0,0,3,2,4,2,0,0,0,0,5,High,,,
EMP10622,5,0,1,5,0,1,0,1,1,0,1,0,0,5,1,16,1 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 5 identity review concern(s),0,3,0,3,0,2,2,0,1,0,0,5,High,Yashoda Sur,Brand Team,Active
EMP10807,5,1,0,1,0,1,1,1,1,0,0,0,0,2,1,16,1 critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 1 credential-access alert(s); 2 identity review concern(s),5,0,0,3,2,2,2,0,0,0,0,2,High,Vidhi Kuruvilla,It Support,On Leave
EMP10872,5,1,0,4,0,2,1,0,0,0,2,0,0,1,1,16,1 critical alert(s); 2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 identity review concern(s),5,0,0,6,2,0,0,0,2,0,0,1,High,Vanya Upadhyay,Rd,Active
EMP11678,5,0,2,2,0,1,2,0,0,0,1,1,0,1,1,16,1 malware/ransomware alert(s); 2 PowerShell alert(s); 1 identity review concern(s),0,6,0,3,4,0,0,0,1,1,0,1,High,Alka Tata,Customer Support,Active
EMP11802,5,0,2,4,0,2,0,2,0,0,0,0,0,0,1,16,2 malware/ransomware alert(s); 2 lateral-movement alert(s),0,6,0,6,0,4,0,0,0,0,0,0,High,Hemani Saxena,It Support,Active
EMP12023,5,0,1,2,0,2,0,0,0,0,2,0,0,5,1,16,2 malware/ransomware alert(s); 5 identity review concern(s),0,3,0,6,0,0,0,0,2,0,0,5,High,Balveer Babu,Brand Team,Active
EMP12046,5,1,0,5,1,2,0,1,0,0,0,0,0,0,1,16,1 critical alert(s); 1 unresolved critical alert(s); 2 malware/ransomware alert(s); 1 lateral-movement alert(s),5,0,3,6,0,2,0,0,0,0,0,0,High,Pushti Misra,Fin,Active
EMP12784,5,0,1,2,0,3,2,0,0,0,0,0,0,0,1,16,3 malware/ransomware alert(s); 2 PowerShell alert(s),0,3,0,9,4,0,0,0,0,0,0,0,High,Urmi Vala,Human Resource,Active
EMP12788,5,0,2,3,0,2,0,1,0,0,1,0,0,1,1,16,2 malware/ransomware alert(s); 1 lateral-movement alert(s); 1 identity review concern(s),0,6,0,6,0,2,0,0,1,0,0,1,High,Utkarsh Vora,Marketing Dept,Active
EMP12949,5,0,2,4,0,1,1,0,2,0,1,0,0,0,1,16,1 malware/ransomware alert(s); 1 PowerShell alert(s); 2 credential-access alert(s),0,6,0,3,2,0,4,0,1,0,0,0,High,Chandresh Samra,R&D,Active
EMP10014,4,0,1,4,0,2,0,1,0,0,1,0,0,4,1,16,2 malware/ransomware alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),0,3,0,6,0,2,0,0,1,0,0,4,High,,,
EMP10019,4,1,0,3,1,0,0,2,0,0,0,1,0,3,1,16,1 critical alert(s); 1 unresolved critical alert(s); 2 lateral-movement alert(s); 3 identity review concern(s),5,0,3,0,0,4,0,0,0,1,0,3,High,Vasana Bhasin,Business Sales,Active
EMP10271,4,0,2,3,0,2,0,0,1,0,1,0,0,1,1,16,2 malware/ransomware alert(s); 1 credential-access alert(s); 1 identity review concern(s),0,6,0,6,0,0,2,0,1,0,0,1,High,Widisha Nagy,Legal,Active
EMP10421,4,1,0,2,0,1,1,1,0,0,0,0,0,4,1,16,1 critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s); 1 lateral-movement alert(s); 4 identity review concern(s),5,0,0,3,2,2,0,0,0,0,0,4,High,Omya Tailor,It Dept,Active
EMP10440,4,0,0,3,0,4,0,0,0,0,0,0,0,4,1,16,4 malware/ransomware alert(s); 4 identity review concern(s),0,0,0,12,0,0,0,0,0,0,0,4,High,Laksh Kari,It Support,Active
EMP10449,4,0,1,2,0,2,1,0,1,0,0,0,0,3,1,16,2 malware/ransomware alert(s); 1 PowerShell alert(s); 1 credential-access alert(s); 3 identity review concern(s),0,3,0,6,2,0,2,0,0,0,0,3,High,Jagvi Sengupta,Ops,Active
EMP10469,4,0,2,2,0,1,1,0,0,0,1,0,0,4,1,16,1 malware/ransomware alert(s); 1 PowerShell alert(s); 4 identity review concern(s),0,6,0,3,2,0,0,0,1,0,0,4,High,Kavya Pandit,Rnd,Active
EMP10541,4,1,0,2,0,3,1,0,0,0,0,0,0,0,1,16,1 critical alert(s); 3 malware/ransomware alert(s); 1 PowerShell alert(s),5,0,0,9,2,0,0,0,0,0,0,0,High,Bhanumati Walla,Rnd,Active
EMP10598,4,0,2,1,0,2,0,0,2,0,0,0,0,0,1,16,2 malware/ransomware alert(s); 2 credential-access alert(s),0,6,0,6,0,0,4,0,0,0,0,0,High,Ekalinga Walla,It Dept,Active
EMP10603,4,1,1,3,1,1,1,0,0,0,0,0,0,0,1,16,1 critical alert(s); 1 unresolved critical alert(s); 1 malware/ransomware alert(s); 1 PowerShell alert(s),5,3,3,3,2,0,0,0,0,0,0,0,High,Jatin Baral,Legal Dept,Active
EMP11163,4,0,2,2,0,2,1,0,0,0,1,1,0,0,1,16,2 malware/ransomware alert(s); 1 PowerShell alert(s),0,6,0,6,2,0,0,0,1,1,0,0,High,Chameli Srinivas,Compliance,Active
